Time (s) Auto,Angle (rad) Run #3
28.3,16.00466693
28.32,16.00466693
28.34,16.02212022
28.36,16.03957351
28.38,16.0570268
28.4,16.07448009
28.42,16.09193338
28.44,16.10938667
28.46,16.14429325
28.48,16.17919983
28.5,16.21410641
28.52,16.24901299
28.54,16.28391957
28.56,16.33627944
28.58,16.37118602
28.6,16.42354589
28.62,16.47590576
28.64,16.52826563
28.66,16.59807879
28.68,16.65043866
28.7,16.72025182
28.72,16.77261169
28.74,16.84242485
28.76,16.91223801
28.78,16.98205117
28.8,17.06931762
28.82,17.13913078
28.84,17.22639723
28.86,17.29621039
28.88,17.38347684
28.9,17.47074329
28.92,17.55800974
28.94,17.64527619
28.96,17.74999593
28.98,17.83726238
29,17.92452883
29.02,18.02924857
29.04,18.11651502
29.06,18.22123476
29.08,18.3259545
29.1,18.43067424
29.12,18.53539398
29.14,18.64011372
29.16,18.74483346
29.18,18.8495532
29.2,18.95427294
29.22,19.05899268
29.24,19.16371242
29.26,19.28588545
29.28,19.39060519
29.3,19.49532493
29.32,19.61749796
29.34,19.7222177
29.36,19.82693744
29.38,19.94911047
29.4,20.05383021
29.42,20.15854995
29.44,20.28072298
29.46,20.38544272
29.48,20.49016246
29.5,20.61233549
29.52,20.71705523
29.54,20.82177497
29.56,20.92649471
29.58,21.03121445
29.6,21.15338748
29.62,21.25810722
29.64,21.36282696
29.66,21.4675467
29.68,21.57226644
29.7,21.65953289
29.72,21.76425263
29.74,21.86897237
29.76,21.95623882
29.78,22.06095856
29.8,22.14822501
29.82,22.25294475
29.84,22.3402112
29.86,22.42747765
29.88,22.5147441
29.9,22.60201055
29.92,22.689277
29.94,22.77654345
29.96,22.8638099
29.98,22.93362306
30,23.00343622
30.02,23.09070267
30.04,23.16051583
30.06,23.23032899
30.08,23.30014215
30.1,23.36995531
30.12,23.42231518
30.14,23.49212834
30.16,23.54448821
30.18,23.59684808
30.2,23.64920795
30.22,23.70156782
30.24,23.75392769
30.26,23.80628756
30.28,23.84119414
30.3,23.87610072
30.32,23.9110073
30.34,23.94591388
30.36,23.98082046
30.38,24.01572704
30.4,24.03318033
30.42,24.06808691
30.44,24.0855402
30.46,24.10299349
30.48,24.12044678
30.5,24.13790007
30.52,24.13790007
30.54,24.15535336
30.56,24.15535336
30.58,24.15535336
30.6,24.15535336
30.62,24.15535336
30.64,24.13790007
30.66,24.13790007
30.68,24.12044678
30.7,24.10299349
30.72,24.0855402
30.74,24.06808691
30.76,24.05063362
30.78,24.01572704
30.8,23.99827375
30.82,23.96336717
30.84,23.92846059
30.86,23.89355401
30.88,23.85864743
30.9,23.82374085
30.92,23.77138098
30.94,23.7364744
30.96,23.68411453
30.98,23.63175466
31,23.59684808
31.02,23.54448821
31.04,23.47467505
31.06,23.42231518
31.08,23.36995531
31.1,23.30014215
31.12,23.24778228
31.14,23.17796912
31.16,23.10815596
31.18,23.0383428
31.2,22.96852964
31.22,22.89871648
31.24,22.82890332
31.26,22.75909016
31.28,22.689277
31.3,22.60201055
31.32,22.53219739
31.34,22.44493094
31.36,22.37511778
31.38,22.28785133
31.4,22.20058488
31.42,22.11331843
31.44,22.02605198
31.46,21.93878553
31.48,21.85151908
31.5,21.76425263
31.52,21.67698618
31.54,21.58971973
31.56,21.50245328
31.58,21.41518683
31.6,21.32792038
31.62,21.24065393
31.64,21.13593419
31.66,21.04866774
31.68,20.96140129
31.7,20.87413484
31.72,20.7694151
31.74,20.68214865
31.76,20.5948822
31.78,20.50761575
31.8,20.40289601
31.82,20.31562956
31.84,20.22836311
31.86,20.14109666
31.88,20.05383021
31.9,19.96656376
31.92,19.87929731
31.94,19.79203086
31.96,19.70476441
31.98,19.61749796
32,19.53023151
32.02,19.44296506
32.04,19.35569861
32.06,19.28588545
32.08,19.198619
32.1,19.12880584
32.12,19.04153939
32.14,18.97172623
32.16,18.88445978
32.18,18.81464662
32.2,18.74483346
32.22,18.6750203
32.24,18.60520714
32.26,18.53539398
32.28,18.46558082
32.3,18.41322095
32.32,18.34340779
32.34,18.27359463
32.36,18.22123476
32.38,18.16887489
32.4,18.11651502
32.42,18.06415515
32.44,18.01179528
32.46,17.95943541
32.48,17.90707554
32.5,17.87216896
32.52,17.81980909
32.54,17.78490251
32.56,17.74999593
32.58,17.71508935
32.6,17.68018277
32.62,17.64527619
32.64,17.61036961
32.66,17.59291632
32.68,17.55800974
32.7,17.54055645
32.72,17.52310316
32.74,17.50564987
32.76,17.48819658
32.78,17.47074329
32.8,17.47074329
32.82,17.45329
32.84,17.45329
32.86,17.45329
32.88,17.43583671
32.9,17.45329
32.92,17.45329
32.94,17.45329
32.96,17.47074329
32.98,17.47074329
33,17.48819658
33.02,17.50564987
33.04,17.52310316
33.06,17.54055645
33.08,17.55800974
33.1,17.57546303
33.12,17.61036961
33.14,17.6278229
33.16,17.66272948
33.18,17.69763606
33.2,17.71508935
33.22,17.74999593
33.24,17.8023558
33.26,17.83726238
33.28,17.87216896
33.3,17.90707554
33.32,17.95943541
33.34,18.01179528
33.36,18.04670186
33.38,18.09906173
33.4,18.1514216
33.42,18.20378147
33.44,18.25614134
33.46,18.30850121
33.48,18.36086108
33.5,18.43067424
33.52,18.48303411
33.54,18.53539398
33.56,18.60520714
33.58,18.6750203
33.6,18.72738017
33.62,18.79719333
33.64,18.86700649
33.66,18.91936636
33.68,18.98917952
33.7,19.05899268
33.72,19.12880584
33.74,19.198619
33.76,19.26843216
33.78,19.33824532
33.8,19.40805848
33.82,19.47787164
33.84,19.56513809
33.86,19.63495125
33.88,19.70476441
33.9,19.77457757
33.92,19.84439073
33.94,19.91420389
33.96,20.00147034
33.98,20.0712835
34,20.14109666
34.02,20.21090982
34.04,20.29817627
34.06,20.36798943
34.08,20.43780259
34.1,20.50761575
34.12,20.57742891
34.14,20.64724207
34.16,20.73450852
34.18,20.80432168
34.2,20.87413484
34.22,20.943948
34.24,21.01376116
34.26,21.08357432
34.28,21.15338748
34.3,21.20574735
34.32,21.27556051
34.34,21.34537367
34.36,21.41518683
34.38,21.4675467
34.4,21.53735986
34.42,21.58971973
34.44,21.65953289
34.46,21.71189276
34.48,21.78170592
34.5,21.83406579
34.52,21.88642566
34.54,21.93878553
34.56,21.9911454
34.58,22.04350527
34.6,22.09586514
34.62,22.14822501
34.64,22.20058488
34.66,22.23549146
34.68,22.28785133
34.7,22.32275791
34.72,22.37511778
34.74,22.41002436
34.76,22.44493094
34.78,22.47983752
34.8,22.5147441
34.82,22.54965068
34.84,22.58455726
34.86,22.60201055
34.88,22.63691713
34.9,22.67182371
34.92,22.689277
34.94,22.70673029
34.96,22.72418358
34.98,22.74163687
35,22.75909016
35.02,22.77654345
35.04,22.79399674
35.06,22.81145003
35.08,22.81145003
35.1,22.82890332
35.12,22.82890332
35.14,22.82890332
35.16,22.82890332
35.18,22.82890332
35.2,22.82890332
35.22,22.82890332
35.24,22.82890332
35.26,22.81145003
35.28,22.81145003
35.3,22.79399674
35.32,22.79399674
35.34,22.77654345
35.36,22.75909016
35.38,22.74163687
35.4,22.72418358
35.42,22.70673029
35.44,22.689277
35.46,22.65437042
35.48,22.63691713
35.5,22.61946384
35.52,22.58455726
35.54,22.54965068
35.56,22.53219739
35.58,22.49729081
35.6,22.46238423
35.62,22.42747765
35.64,22.39257107
35.66,22.35766449
35.68,22.32275791
35.7,22.27039804
35.72,22.23549146
35.74,22.20058488
35.76,22.14822501
35.78,22.11331843
35.8,22.06095856
35.82,22.00859869
35.84,21.97369211
35.86,21.92133224
35.88,21.86897237
35.9,21.8166125
35.92,21.76425263
35.94,21.71189276
35.96,21.65953289
35.98,21.60717302
36,21.55481315
36.02,21.50245328
36.04,21.45009341
36.06,21.39773354
36.08,21.34537367
36.1,21.2930138
36.12,21.22320064
36.14,21.17084077
36.16,21.1184809
36.18,21.04866774
36.2,20.99630787
36.22,20.943948
36.24,20.89158813
36.26,20.82177497
36.28,20.7694151
36.3,20.71705523
36.32,20.64724207
36.34,20.5948822
36.36,20.54252233
36.38,20.47270917
36.4,20.4203493
36.42,20.36798943
36.44,20.29817627
36.46,20.2458164
36.48,20.19345653
36.5,20.14109666
36.52,20.08873679
36.54,20.01892363
36.56,19.96656376
36.58,19.91420389
36.6,19.86184402
36.62,19.80948415
36.64,19.75712428
36.66,19.70476441
36.68,19.65240454
36.7,19.60004467
36.72,19.56513809
36.74,19.51277822
36.76,19.46041835
36.78,19.42551177
36.8,19.3731519
36.82,19.33824532
36.84,19.28588545
36.86,19.25097887
36.88,19.198619
36.9,19.16371242
36.92,19.12880584
36.94,19.09389926
36.96,19.05899268
36.98,19.0240861
37,18.98917952
37.02,18.95427294
37.04,18.91936636
37.06,18.88445978
37.08,18.86700649
37.1,18.83209991
37.12,18.79719333
37.14,18.77974004
37.16,18.76228675
37.18,18.72738017
37.2,18.70992688
37.22,18.69247359
37.24,18.6750203
37.26,18.65756701
37.28,18.64011372
37.3,18.64011372
37.32,18.62266043
37.34,18.60520714
37.36,18.60520714
37.38,18.60520714
37.4,18.58775385
37.42,18.58775385
37.44,18.58775385
37.46,18.58775385
37.48,18.58775385
37.5,18.58775385
37.52,18.58775385
37.54,18.58775385
37.56,18.60520714
37.58,18.60520714
37.6,18.62266043
37.62,18.62266043
37.64,18.64011372
37.66,18.65756701
37.68,18.65756701
37.7,18.6750203
37.72,18.69247359
37.74,18.70992688
37.76,18.72738017
37.78,18.74483346
37.8,18.76228675
37.82,18.79719333
37.84,18.81464662
37.86,18.83209991
37.88,18.86700649
37.9,18.88445978
37.92,18.91936636
37.94,18.95427294
37.96,18.97172623
37.98,19.00663281
38,19.04153939
38.02,19.07644597
38.04,19.09389926
38.06,19.12880584
38.08,19.16371242
38.1,19.198619
38.12,19.23352558
38.14,19.26843216
38.16,19.32079203
38.18,19.35569861
38.2,19.39060519
38.22,19.42551177
38.24,19.46041835
38.26,19.51277822
38.28,19.5476848
38.3,19.58259138
38.32,19.63495125
38.34,19.66985783
38.36,19.7222177
38.38,19.75712428
38.4,19.80948415
38.42,19.84439073
38.44,19.87929731
38.46,19.93165718
38.48,19.96656376
38.5,20.01892363
38.52,20.0712835
38.54,20.10619008
38.56,20.15854995
38.58,20.19345653
38.6,20.2458164
38.62,20.28072298
38.64,20.33308285
38.66,20.36798943
38.68,20.4203493
38.7,20.45525588
38.72,20.50761575
38.74,20.54252233
38.76,20.57742891
38.78,20.62978878
38.8,20.66469536
38.82,20.71705523
38.84,20.75196181
38.86,20.78686839
38.88,20.83922826
38.9,20.87413484
38.92,20.90904142
38.94,20.943948
38.96,20.99630787
38.98,21.03121445
39,21.06612103
39.02,21.10102761
39.04,21.13593419
39.06,21.17084077
39.08,21.20574735
39.1,21.24065393
39.12,21.27556051
39.14,21.2930138
39.16,21.32792038
39.18,21.36282696
39.2,21.38028025
39.22,21.41518683
39.24,21.45009341
39.26,21.4675467
39.28,21.50245328
39.3,21.51990657
39.32,21.53735986
39.34,21.57226644
39.36,21.58971973
39.38,21.60717302
39.4,21.62462631
39.42,21.6420796
39.44,21.65953289
39.46,21.67698618
39.48,21.69443947
39.5,21.71189276
39.52,21.72934605
39.54,21.72934605
39.56,21.74679934
39.58,21.74679934
39.6,21.76425263
39.62,21.76425263
39.64,21.78170592
39.66,21.78170592
39.68,21.78170592
39.7,21.78170592
39.72,21.79915921
39.74,21.79915921
39.76,21.79915921
39.78,21.79915921
39.8,21.78170592
39.82,21.78170592
39.84,21.78170592
39.86,21.78170592
39.88,21.76425263
39.9,21.76425263
39.92,21.74679934
39.94,21.74679934
39.96,21.72934605
39.98,21.72934605
40,21.71189276
40.02,21.69443947
40.04,21.69443947
40.06,21.67698618
40.08,21.65953289
40.1,21.6420796
40.12,21.62462631
40.14,21.60717302
40.16,21.58971973
40.18,21.57226644
40.2,21.55481315
40.22,21.53735986
40.24,21.51990657
40.26,21.48499999
40.28,21.4675467
40.3,21.45009341
40.32,21.41518683
40.34,21.39773354
40.36,21.38028025
40.38,21.34537367
40.4,21.32792038
40.42,21.2930138
40.44,21.27556051
40.46,21.24065393
40.48,21.20574735
40.5,21.18829406
40.52,21.15338748
40.54,21.13593419
40.56,21.10102761
40.58,21.06612103
40.6,21.03121445
40.62,21.01376116
40.64,20.97885458
40.66,20.943948
40.68,20.90904142
40.7,20.89158813
40.72,20.85668155
40.74,20.82177497
40.76,20.78686839
40.78,20.75196181
40.8,20.73450852
40.82,20.69960194
40.84,20.66469536
40.86,20.62978878
40.88,20.5948822
40.9,20.57742891
40.92,20.54252233
40.94,20.50761575
40.96,20.47270917
40.98,20.43780259
41,20.4203493
41.02,20.38544272
41.04,20.35053614
41.06,20.31562956
41.08,20.29817627
41.1,20.26326969
41.12,20.22836311
41.14,20.21090982
41.16,20.17600324
41.18,20.14109666
41.2,20.12364337
41.22,20.08873679
41.24,20.0712835
41.26,20.03637692
41.28,20.01892363
41.3,19.98401705
41.32,19.96656376
41.34,19.93165718
41.36,19.91420389
41.38,19.87929731
41.4,19.86184402
41.42,19.84439073
41.44,19.82693744
41.46,19.79203086
41.48,19.77457757
41.5,19.75712428
41.52,19.73967099
41.54,19.7222177
41.56,19.70476441
41.58,19.68731112
41.6,19.66985783
41.62,19.65240454
41.64,19.63495125
41.66,19.61749796
41.68,19.60004467
41.7,19.60004467
41.72,19.58259138
41.74,19.56513809
41.76,19.56513809
41.78,19.5476848
41.8,19.5476848
41.82,19.53023151
41.84,19.53023151
41.86,19.51277822
41.88,19.51277822
41.9,19.51277822
41.92,19.49532493
41.94,19.49532493
41.96,19.49532493
41.98,19.49532493
42,19.49532493
42.02,19.49532493
42.04,19.49532493
42.06,19.49532493
42.08,19.49532493
42.1,19.49532493
42.12,19.49532493
42.14,19.49532493
42.16,19.51277822
42.18,19.51277822
42.2,19.51277822
42.22,19.53023151
42.24,19.53023151
42.26,19.53023151
42.28,19.5476848
42.3,19.5476848
42.32,19.56513809
42.34,19.56513809
42.36,19.58259138
42.38,19.58259138
42.4,19.60004467
42.42,19.61749796
42.44,19.61749796
42.46,19.63495125
42.48,19.65240454
42.5,19.66985783
42.52,19.66985783
42.54,19.68731112
42.56,19.70476441
42.58,19.7222177
42.6,19.73967099
42.62,19.75712428
42.64,19.77457757
42.66,19.79203086
42.68,19.80948415
42.7,19.80948415
42.72,19.84439073
42.74,19.86184402
42.76,19.87929731
42.78,19.8967506
42.8,19.91420389
42.82,19.93165718
42.84,19.94911047
42.86,19.96656376
42.88,19.98401705
42.9,20.00147034
42.92,20.01892363
42.94,20.05383021
42.96,20.0712835
42.98,20.08873679
43,20.10619008
43.02,20.12364337
43.04,20.14109666
43.06,20.17600324
43.08,20.19345653
43.1,20.21090982
43.12,20.22836311
43.14,20.2458164
43.16,20.28072298
43.18,20.29817627
43.2,20.31562956
43.22,20.33308285
43.24,20.35053614
43.26,20.36798943
43.28,20.40289601
43.3,20.4203493
43.32,20.43780259
43.34,20.45525588
43.36,20.47270917
43.38,20.49016246
43.4,20.50761575
43.42,20.52506904
43.44,20.55997562
43.46,20.57742891
43.48,20.5948822
43.5,20.61233549
43.52,20.62978878
43.54,20.64724207
43.56,20.66469536
43.58,20.68214865
43.6,20.69960194
43.62,20.71705523
43.64,20.71705523
43.66,20.73450852
43.68,20.75196181
43.7,20.7694151
43.72,20.78686839
43.74,20.80432168
43.76,20.80432168
43.78,20.82177497
43.8,20.83922826
43.82,20.83922826
43.84,20.85668155
43.86,20.87413484
43.88,20.87413484
43.9,20.89158813
43.92,20.89158813
43.94,20.90904142
43.96,20.90904142
43.98,20.92649471
44,20.92649471
44.02,20.943948
44.04,20.943948
44.06,20.943948
44.08,20.96140129
44.1,20.96140129
44.12,20.96140129
44.14,20.97885458
44.16,20.97885458
44.18,20.97885458
44.2,20.97885458
44.22,20.97885458
44.24,20.97885458
44.26,20.97885458
44.28,20.97885458
44.3,20.97885458
44.32,20.97885458
44.34,20.97885458
44.36,20.97885458
44.38,20.97885458
44.4,20.97885458
44.42,20.96140129
44.44,20.96140129
44.46,20.96140129
44.48,20.96140129
44.5,20.96140129
44.52,20.943948
44.54,20.943948
44.56,20.943948
44.58,20.943948
44.6,20.92649471
44.62,20.92649471
44.64,20.92649471
44.66,20.92649471
44.68,20.90904142
44.7,20.90904142
44.72,20.90904142
44.74,20.89158813
44.76,20.89158813
44.78,20.87413484
44.8,20.87413484
44.82,20.87413484
44.84,20.85668155
44.86,20.85668155
44.88,20.83922826
44.9,20.83922826
44.92,20.82177497
44.94,20.82177497
44.96,20.80432168
44.98,20.80432168
45,20.78686839
45.02,20.78686839
45.04,20.7694151
45.06,20.7694151
45.08,20.75196181
45.1,20.73450852
45.12,20.73450852
45.14,20.71705523
45.16,20.71705523
45.18,20.69960194
45.2,20.69960194
45.22,20.68214865
45.24,20.66469536
45.26,20.66469536
45.28,20.64724207
45.3,20.64724207
45.32,20.62978878
45.34,20.61233549
45.36,20.61233549
45.38,20.5948822
45.4,20.57742891
45.42,20.57742891
45.44,20.55997562
45.46,20.54252233
45.48,20.54252233
45.5,20.52506904
45.52,20.52506904
45.54,20.50761575
45.56,20.49016246
45.58,20.49016246
45.6,20.47270917
45.62,20.47270917
45.64,20.45525588
45.66,20.43780259
45.68,20.43780259
45.7,20.4203493
45.72,20.4203493
45.74,20.40289601
45.76,20.40289601
45.78,20.38544272
45.8,20.38544272
45.82,20.36798943
45.84,20.36798943
45.86,20.35053614
45.88,20.35053614
45.9,20.33308285
45.92,20.33308285
45.94,20.31562956
45.96,20.31562956
45.98,20.29817627
46,20.29817627
46.02,20.29817627
46.04,20.28072298
46.06,20.28072298
46.08,20.26326969
46.1,20.26326969
46.12,20.26326969
46.14,20.2458164
46.16,20.2458164
46.18,20.2458164
46.2,20.2458164
46.22,20.22836311
46.24,20.22836311
46.26,20.22836311
46.28,20.22836311
46.3,20.21090982
46.32,20.21090982
46.34,20.21090982
46.36,20.21090982
46.38,20.21090982
46.4,20.21090982
46.42,20.21090982
46.44,20.21090982
46.46,20.19345653
46.48,20.19345653
46.5,20.19345653
46.52,20.19345653
46.54,20.19345653
46.56,20.19345653
46.58,20.19345653
46.6,20.19345653
46.62,20.19345653
46.64,20.21090982
46.66,20.21090982
46.68,20.21090982
46.7,20.21090982
46.72,20.21090982
46.74,20.21090982
46.76,20.21090982
46.78,20.21090982
46.8,20.21090982
46.82,20.21090982
46.84,20.21090982
46.86,20.22836311
46.88,20.22836311
46.9,20.22836311
46.92,20.22836311
46.94,20.22836311
46.96,20.22836311
46.98,20.22836311
47,20.22836311
47.02,20.22836311
47.04,20.22836311
47.06,20.22836311
47.08,20.22836311
47.1,20.22836311
47.12,20.22836311
47.14,20.22836311
47.16,20.22836311
47.18,20.22836311
47.2,20.22836311
47.22,20.22836311
47.24,20.22836311
47.26,20.22836311
47.28,20.22836311
47.3,20.22836311
47.32,20.22836311
47.34,20.22836311
47.36,20.22836311
47.38,20.22836311
47.4,20.22836311
47.42,20.22836311
47.44,20.22836311
47.46,20.22836311
47.48,20.22836311
47.5,20.22836311
47.52,20.22836311
47.54,20.22836311
47.56,20.22836311
47.58,20.22836311
47.6,20.22836311
47.62,20.22836311
47.64,20.22836311
47.66,20.22836311
47.68,20.22836311
47.7,20.22836311
47.72,20.22836311
47.74,20.22836311
47.76,20.22836311
47.78,20.22836311
47.8,20.22836311
47.82,20.22836311
47.84,20.22836311
47.86,20.22836311
47.88,20.22836311
47.9,20.22836311
47.92,20.22836311
47.94,20.22836311
47.96,20.22836311
47.98,20.22836311
48,20.22836311
48.02,20.22836311
48.04,20.22836311
48.06,20.22836311
48.08,20.22836311
48.1,20.22836311
48.12,20.22836311
48.14,20.22836311
48.16,20.22836311
48.18,20.22836311
48.2,20.22836311
48.22,20.22836311
48.24,20.22836311
48.26,20.22836311
48.28,20.22836311
48.3,20.22836311
48.32,20.22836311
48.34,20.22836311
48.36,20.22836311
48.38,20.22836311
48.4,20.22836311
48.42,20.22836311
48.44,20.22836311
48.46,20.22836311
48.48,20.22836311
48.5,20.22836311
48.52,20.22836311
48.54,20.22836311
48.56,20.22836311
48.58,20.22836311
48.6,20.22836311
48.62,20.22836311
48.64,20.22836311
48.66,20.22836311
48.68,20.22836311
48.7,20.22836311
48.72,20.22836311
48.74,20.22836311
48.76,20.22836311
48.78,20.22836311
48.8,20.22836311
